,dataset,model,eval_metrics/MSE[mean],eval_metrics/MSE[0.5],eval_metrics/MAE[0.5],eval_metrics/MASE[0.5],eval_metrics/MAPE[0.5],eval_metrics/sMAPE[0.5],eval_metrics/MSIS,eval_metrics/RMSE[mean],eval_metrics/NRMSE[mean],eval_metrics/ND[0.5],eval_metrics/mean_weighted_sum_quantile_loss,domain,num_variates
66,dd-1796-D/Long/short,toto_v2_umup_capk1e4,2.027579116821289,2.027579116821289,1.2200416564941405,10.769754253869243,0.6134988784790039,0.8285027807544072,59.8823879071732,1.4239308679922944,0.7467719568979255,0.6398434894537636,0.4378257003007694,"Database, Application Usage",1
67,dd-1797-D/Long/short,toto_v2_umup_capk1e4,2.027579116821289,2.027579116821289,1.2200416564941405,10.769754253869243,0.6134988784790039,0.8285027807544072,59.8823879071732,1.4239308679922944,0.7467719568979255,0.6398434894537636,0.4378257003007694,"Database, Application Usage",1
68,dd-1799-D/Long/short,toto_v2_umup_capk1e4,1.8483713785807292,1.8483713785807292,1.1139720916748046,2.628800360245683,0.8099622090657552,1.2207085771668345,19.351284766348577,1.3595482259120966,0.9992483437100046,0.818753425828963,0.6025397619421082,"Database, Application Usage",2
69,dd-1801-D/Long/short,toto_v2_umup_capk1e4,3.6469350179036457,3.6469350179036457,1.3881439208984374,5.417152964304527,2.0234854380289713,1.066457384773401,33.33920196876111,1.9096950065137746,1.3184773646370596,0.9583919590931418,0.7439959421595567,"Database, Application Usage",1
70,dd-1803-D/Long/short,toto_v2_umup_capk1e4,1.577690887451172,1.577690887451172,0.9011082331339518,3.24913204431103,0.9327442169189453,1.1244081509863502,29.944274349123315,1.2560616575037915,0.861505544220281,0.6180506618840864,0.500151251372375,"Database, Application Usage",2
71,dd-1805-D/Long/short,toto_v2_umup_capk1e4,1.288219197591146,1.288219197591146,0.9293493906656901,2.2621925117474935,0.856077003479004,1.228021760238101,19.535473753493992,1.1349974438698731,1.0041776047466573,0.8222325522685783,0.6802378110925678,"Database, Application Usage",2
72,dd-1806-D/Long/short,toto_v2_umup_capk1e4,3.6463534037272134,3.6463534037272134,1.388198725382487,5.417867684333943,2.0129290262858075,1.0665270463351741,33.34234437062465,1.9095427211055567,1.3183153987232696,0.9583884853333867,0.7439905416109172,"Database, Application Usage",1
73,dd-1807-D/Long/short,toto_v2_umup_capk1e4,0.936146354675293,0.936146354675293,0.8005093256632487,2.503661762487517,0.6154526392618815,0.7448292414339177,19.9234547479812,0.9675465646031166,0.701946948731542,0.5807628274830957,0.5107692857344858,"Database, Application Usage",2
74,dd-1808-D/Long/short,toto_v2_umup_capk1e4,0.6571139653523763,0.6571139653523763,0.6313891728719075,10.352167678134325,0.29775323867797854,0.3311580108143145,140.01250267204583,0.8106256629001923,0.39808706566706886,0.31006650125445434,0.29324053227761177,"Database, Application Usage",1
75,dd-1809-D/Long/short,toto_v2_umup_capk1e4,0.6571139653523763,0.6571139653523763,0.6313891728719075,10.352167678134325,0.29775323867797854,0.3311580108143145,140.01250267204583,0.8106256629001923,0.39808706566706886,0.31006650125445434,0.29324053227761177,"Database, Application Usage",1
76,dd-1810-D/Long/short,toto_v2_umup_capk1e4,3.5308517456054687,3.5308517456054687,1.3294559478759767,3.159780735665554,1.0847189585367838,1.423298532973183,22.72152437715514,1.8790560783556909,1.3182878820032722,0.9327053545287108,0.7027050221648512,"Database, Application Usage",2
77,dd-1811-D/Long/short,toto_v2_umup_capk1e4,0.14047349294026693,0.14047349294026693,0.2889889717102051,4.929771699711913,0.20655062993367512,0.17217610458982477,116.71473618194408,0.37479793614728846,0.21738213625080655,0.16761308951979076,0.23181328926752112,"Database, Application Usage",1
78,dd-1812-D/Long/short,toto_v2_umup_capk1e4,6.531981404622396,6.531981404622396,2.3250607808430988,5.6845714431469325,0.6765469868977865,1.0689599481933911,25.387830303905492,2.5557741302044663,0.7943201878272994,0.722615779823011,0.5900784852734976,"Database, Application Usage",1
79,dd-1813-D/Long/short,toto_v2_umup_capk1e4,6.210976155598958,6.210976155598958,2.3030492146809896,5.61998167009531,0.8945879618326823,1.5669394209379104,27.247003187024568,2.492183010053427,0.9452029005622591,0.8734706837630827,0.6860306124754492,"Database, Application Usage",1
80,dd-1815-D/Long/short,toto_v2_umup_capk1e4,0.10429870287577311,0.10429870287577311,0.25069573720296223,4.023071056880638,0.1767623742421468,0.1539775629544352,94.86372367344433,0.32295309702149183,0.18945938494172923,0.14706983960220643,0.20846510539162091,"Database, Application Usage",1
81,dd-1818-H/Medium/short,toto_v2_umup_capk1e4,0.06511037051677704,0.06511037051677704,0.10633048415184021,0.2045883772268445,14.452091217041016,1.1991225248434414,3.5239490401931293,0.25516733826408317,0.8543318267561185,0.35600761987527,0.33719248261581947,Networking,2
82,dd-1819-30T/Short/short,toto_v2_umup_capk1e4,0.08907309174537659,0.08907309174537659,0.15349949399630228,0.17077922197776982,0.45232923825581867,0.31642607647467286,1.6866854304917058,0.2984511547060533,0.5822185737795231,0.299446844353566,0.26228990542914504,Networking,1
83,dd-1821-D/Long/short,toto_v2_umup_capk1e4,1.599590879498106,1.599590879498106,0.6720928770123106,1.5937399235313203,1.795650597774621,1.0283761442328392,18.568239254023798,1.264749334650193,1.6703814901437293,0.8876474338919617,0.7515103074175064,Database,44
