,dataset,model,eval_metrics/MSE[mean],eval_metrics/MSE[0.5],eval_metrics/MAE[0.5],eval_metrics/MASE[0.5],eval_metrics/MAPE[0.5],eval_metrics/sMAPE[0.5],eval_metrics/MSIS,eval_metrics/RMSE[mean],eval_metrics/NRMSE[mean],eval_metrics/ND[0.5],eval_metrics/mean_weighted_sum_quantile_loss,domain,num_variates
911,dd-136-T/Short/long,toto_v2_umup_capk1e4,0.7020790382667824,0.7020790382667824,0.6522311740451389,0.6788456953927483,1.6385527434172453,1.2148570143952708,4.335196125288351,0.8379015683639591,1.206698358712062,0.9393063779052879,0.7271075863778383,"Database, Application Usage",1
912,dd-137-10S/Short/short,toto_v2_umup_capk1e4,0.7313993629249367,0.7313993629249367,0.061777518332541526,0.6514421317186616,0.24205961944982654,0.26649902390673424,14.452486983711024,0.8552188976659348,1.3314336427494409,0.09617732547538446,0.08071411486016766,"Database, Application Usage",74
913,dd-137-10S/Short/medium,toto_v2_umup_capk1e4,0.5556591943506006,0.5556591943506006,0.10253555801895646,0.46035058480723484,0.4041641442344601,0.3407289390477773,13.053975401515837,0.7454255122751036,1.203747137283721,0.16557909865252413,0.14270289321301488,"Database, Application Usage",74
914,dd-137-10S/Short/long,toto_v2_umup_capk1e4,0.606217506569069,0.606217506569069,0.14443881381381382,0.5599452156940531,0.6323557823844564,0.39706837471947154,19.61866470602839,0.7785997088164553,1.2573183438774687,0.2332463885095307,0.2021815818804274,"Database, Application Usage",74
915,dd-138-T/Short/short,toto_v2_umup_capk1e4,0.06016754000794654,0.06016754000794654,0.03180056029675054,0.18531006787920087,0.1219260293084222,0.3122006678306016,2.414287435061582,0.24529072548293898,0.38991763023231774,0.05055062349608218,0.04072543782219119,"Database, Application Usage",85
916,dd-138-T/Short/medium,toto_v2_umup_capk1e4,0.16844034830729165,0.16844034830729165,0.05861297607421875,0.36404713070672845,0.19490054018862613,0.352340646582785,5.545722183448411,0.41041484903362313,0.6525729318904868,0.09319653451536382,0.07560938838439141,"Database, Application Usage",85
917,dd-138-T/Short/long,toto_v2_umup_capk1e4,0.16566553053513072,0.16566553053513072,0.06382930049189815,0.3512210960546503,0.24053533513982733,0.36241942534736654,6.162390850260254,0.40702030727609984,0.6504981125770299,0.10201171478386804,0.08744319677162517,"Database, Application Usage",85
918,dd-139-5T/Short/short,toto_v2_umup_capk1e4,0.19029921491940816,0.19029921491940816,0.056911777125464545,0.5642666930072557,0.22413626178412732,0.2043468291109975,9.759808998321066,0.43623298238373515,0.6161120662528334,0.08037914145621938,0.0696829274701844,"Database, Application Usage",97
919,dd-139-5T/Short/medium,toto_v2_umup_capk1e4,0.33240487840440536,0.33240487840440536,0.12055191463894314,0.8168692675161633,0.34512400204563404,0.28585204189983926,20.73100247395094,0.5765456429498061,0.8281323967941788,0.17315705569691847,0.15596248607450358,"Database, Application Usage",97
920,dd-139-5T/Short/long,toto_v2_umup_capk1e4,0.3658059956114969,0.3658059956114969,0.14678644250940392,0.9022208650888837,0.4464456911048999,0.32510824001298383,22.314371979345857,0.6048189775556789,0.8793747798736159,0.21341971789940287,0.19321368777534703,"Database, Application Usage",97
921,dd-140-T/Short/short,toto_v2_umup_capk1e4,0.06948199926638136,0.06948199926638136,0.029749103620940565,0.18317971368205624,0.08853393266948902,0.3579411278182947,2.2871883048044723,0.26359438398111096,0.3667382568933558,0.04138985907554607,0.03381987619070213,"Database, Application Usage",68
922,dd-140-T/Short/medium,toto_v2_umup_capk1e4,0.08891879811006434,0.08891879811006434,0.04784846586339614,0.2680009107355099,0.15233629069284044,0.38991663274767113,3.3454821129171135,0.2981925520700749,0.41444787950863293,0.06650298633268865,0.055967754233013464,"Database, Application Usage",68
923,dd-140-T/Short/long,toto_v2_umup_capk1e4,0.10315462000229779,0.10315462000229779,0.05856396377995643,0.27478310540015877,0.6871323693635891,0.40590783360299665,3.868729213324288,0.3211769294365612,0.4482858076000528,0.08174121922584597,0.0726646413434848,"Database, Application Usage",68
924,dd-141-5T/Short/short,toto_v2_umup_capk1e4,3.1801365858843536,3.1801365858843536,0.25896592951145303,1.585440443873157,2.035830460113733,0.41521912153946705,51.23627870640057,1.783293746381777,2.5151428646971126,0.3652434216919779,0.2923911996451232,"Database, Application Usage",49
925,dd-141-5T/Short/medium,toto_v2_umup_capk1e4,2.042396763392857,2.042396763392857,0.356609650696216,1.319493967010519,2.8507762675382655,0.5807137067637822,31.762054601975205,1.4291244744223146,2.145797585910358,0.5354412028284611,0.43545689096460355,"Database, Application Usage",49
926,dd-141-5T/Short/long,toto_v2_umup_capk1e4,2.014553955262661,2.014553955262661,0.4249279942011527,1.4261953808525445,2.5478227749433104,0.6963132608443168,32.10661882084109,1.4193498354044576,2.213690890295523,0.6627395208219337,0.5263154023398039,"Database, Application Usage",49
927,dd-142-10S/Short/short,toto_v2_umup_capk1e4,0.11194655100504557,0.11194655100504557,0.0561352284749349,0.21668139216733331,0.025518692334493002,0.0179523788646499,2.327915814772034,0.3345841463743397,0.1520996957132217,0.025518696155666373,0.01914127969240354,Infrastructure,1
928,dd-142-10S/Short/medium,toto_v2_umup_capk1e4,3.0108534071180557,3.0108534071180557,0.7342050509982639,4.245939094005448,0.7498140462239583,0.36207149545189427,200.28004685508157,1.7351810877018154,0.8106963268958659,0.34302894507744336,0.39366584214668454,Infrastructure,1
929,dd-142-10S/Short/long,toto_v2_umup_capk1e4,6.012331271701389,6.012331271701389,1.4369684516059027,8.331423091809494,1.0692854139539931,0.6934217317915673,357.48498142001523,2.4520055611073537,1.1456048685677989,0.6713679937147499,0.7065987562677384,Infrastructure,1
930,dd-143-10S/Short/short,toto_v2_umup_capk1e4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Infrastructure,1
931,dd-143-10S/Short/medium,toto_v2_umup_capk1e4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Infrastructure,1
932,dd-143-10S/Short/long,toto_v2_umup_capk1e4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Infrastructure,1
933,dd-144-5T/Short/short,toto_v2_umup_capk1e4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Infrastructure,1
934,dd-144-5T/Short/medium,toto_v2_umup_capk1e4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Infrastructure,1
935,dd-144-5T/Short/long,toto_v2_umup_capk1e4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Infrastructure,1
936,dd-145-5T/Short/short,toto_v2_umup_capk1e4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Infrastructure,1
937,dd-145-5T/Short/medium,toto_v2_umup_capk1e4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Infrastructure,1
938,dd-145-5T/Short/long,toto_v2_umup_capk1e4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Infrastructure,1
939,dd-146-5T/Short/short,toto_v2_umup_capk1e4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Infrastructure,1
940,dd-146-5T/Short/medium,toto_v2_umup_capk1e4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Infrastructure,1
