,dataset,model,eval_metrics/MSE[mean],eval_metrics/MSE[0.5],eval_metrics/MAE[0.5],eval_metrics/MASE[0.5],eval_metrics/MAPE[0.5],eval_metrics/sMAPE[0.5],eval_metrics/MSIS,eval_metrics/RMSE[mean],eval_metrics/NRMSE[mean],eval_metrics/ND[0.5],eval_metrics/mean_weighted_sum_quantile_loss,domain,num_variates
17,dd-1656-D/Long/short,toto_v2_umup_capk1e4,4.023292287190755,4.023292287190755,0.8452704111735027,3.5163146921684287,11.939071655273438,0.9951079652679256,66.6751007711864,2.005814619348148,2.2571136487202406,0.9511703442161095,0.8515682954939341,"Database, Application Usage",1
18,dd-1665-D/Long/short,toto_v2_umup_capk1e4,0.23707736333211263,0.23707736333211263,0.43942623138427733,1.1149911916318265,1.9503236134847006,1.7154258332547272,10.643773118398892,0.48690590808914264,1.4528930386292414,1.3112170174209787,0.8941943623026045,Database,1
19,dd-1666-D/Long/short,toto_v2_umup_capk1e4,0.23715949058532715,0.23715949058532715,0.43950414657592773,1.1152056771163088,1.9498795827229818,1.7154349291131896,10.645377687298259,0.48699023664271457,1.4529026618141194,1.311231101552847,0.894190854049628,Database,1
20,dd-1667-D/Long/short,toto_v2_umup_capk1e4,2.7669476826985675,2.7669476826985675,1.275860850016276,3.3001862293687365,18.198541259765626,1.200705351011976,19.953915453195783,1.6634144650983913,1.6267987102831611,1.2477760827843258,0.9656661820293048,Application Usage,1
21,dd-1668-D/Long/short,toto_v2_umup_capk1e4,0.313799794514974,0.313799794514974,0.4688161849975586,1.4952424800458708,1.5809285481770834,0.6486424516749688,9.311120668923659,0.5601783595561096,0.8719184201251373,0.7297130643819908,0.49487048099053094,Application Usage,4
22,dd-1671-D/Long/short,toto_v2_umup_capk1e4,1.0034281412760417,1.0034281412760417,0.7527231216430664,7.85173946335927,0.4942576090494792,0.840715787253255,68.20430145212624,1.0017126041315652,1.002064089548107,0.7529872405119518,0.694297981855202,Database,1
23,dd-1674-D/Long/short,toto_v2_umup_capk1e4,3.6720504760742188,3.6720504760742188,1.0413347880045574,9.078932322295108,0.41717729568481443,0.6922141504811701,287.31210756402487,1.9162595012352108,1.4769703506599674,0.8026160371296861,0.7960676506913733,Database,2
24,dd-1679-D/Long/short,toto_v2_umup_capk1e4,0.23578547724971063,0.23578547724971063,0.25816725742669755,2.1221680726295142,1.0607486677758489,0.590940155290616,28.23626342946642,0.48557746781508576,0.8328568682031003,0.4428055001408425,0.4055499918125508,Database,54
25,dd-1680-D/Long/short,toto_v2_umup_capk1e4,3.6553504943847654,3.6553504943847654,1.0938133239746093,3.9261463614415453,0.6223592122395833,0.8323043883861087,44.42602407640421,1.9118970930426056,1.4188363445776122,0.8117288863955807,0.7025565016109518,Database,1
26,dd-1681-D/Long/short,toto_v2_umup_capk1e4,2.857186211480035,2.857186211480035,0.8259603712293837,4.490753436844739,0.5186982896592882,0.3424277172623185,44.19567165550752,1.6903213337942684,0.7091033089098795,0.34649697696974924,0.27169913125295236,Database,3
27,dd-1684-D/Long/short,toto_v2_umup_capk1e4,5.343296305338542,5.343296305338542,0.7667948404947916,10.802883840902966,0.4225292205810547,0.5507360610137716,405.30731749620213,2.3115571170400573,2.7873309713618437,0.9246195959580782,0.9177148423471512,Application Usage,1
28,dd-1689-D/Long/short,toto_v2_umup_capk1e4,0.14263223012288412,0.14263223012288412,0.29525461196899416,0.6298807413753205,0.7195556004842122,1.0234492762694225,3.9373860483626557,0.37766682422855746,0.9939393376662479,0.777047796196594,0.5774766412319753,Application Usage,1
29,dd-1691-D/Long/short,toto_v2_umup_capk1e4,5.307366434733073,5.307366434733073,2.167679850260417,8.727825802039613,0.7957537968953451,1.2675072162308045,26.808903305147982,2.3037722185001432,0.8401503462274086,0.7905195496680364,0.6154765185791473,Application Usage,1
30,dd-1700-D/Long/short,toto_v2_umup_capk1e4,1.0484371159691364e-07,1.0484371159691364e-07,0.0002871612211068471,0.0011404997300066403,0.002722114324569702,0.002726394204749838,0.02582465294744313,0.0003237957868733218,0.0030033632678382214,0.00266355986823661,0.0030996621379779064,"Infrastructure, Database",5
31,dd-1705-D/Long/short,toto_v2_umup_capk1e4,1.2564104715983073,1.2564104715983073,0.5025914192199707,1.0175086062185004,2.8760767618815106,1.9110985482806773,11.632923373959898,1.1208971726248163,2.5554176712035246,1.1458062571988124,1.0384851681006404,Database,1
32,dd-1708-D/Long/short,toto_v2_umup_capk1e4,0.055512126286824545,0.055512126286824545,0.11260967254638672,0.3846748189118447,0.2309442202250163,0.20440150949999716,6.029826243467223,0.2356101149925965,0.4235535933022316,0.20243711289351266,0.1888241200514638,Database,1
33,dd-1709-D/Long/short,toto_v2_umup_capk1e4,1.4094228108723958,1.4094228108723958,0.7861600875854492,1.1890065342878058,0.8026992162068685,0.6998111379020991,9.02886131156665,1.1871911433599882,0.8809862655959234,0.5833906726782708,0.4666398223661379,Database,1
34,dd-1710-D/Long/short,toto_v2_umup_capk1e4,1.3310925801595053,1.3310925801595053,0.7235537846883138,1.101858048086456,0.6025350570678711,0.6152436866247412,9.17064142587562,1.153729855797927,0.8605474485702899,0.5396864440907398,0.4459788622947316,Database,1
35,dd-1712-H/Medium/short,toto_v2_umup_capk1e4,9.477689107259115,9.477689107259115,0.5611302057902018,1.2475016805417138,0.0740601768096288,0.11541145876789627,49.1838423823288,3.078585569260519,4.188073286847384,0.7633552397497939,0.7620670191447677,Networking,1
36,dd-1713-D/Long/short,toto_v2_umup_capk1e4,0.0002804027870297432,0.0002804027870297432,0.009820582469304402,0.07517122633786011,0.09997386932373047,0.11348938367431081,466.7636613480275,0.016745231769961955,0.16324858849529145,0.09574046202163675,5.478552368025399,Database,1
37,dd-1717-30T/Short/short,toto_v2_umup_capk1e4,18.567794799804688,18.567794799804688,2.4210643768310547,3.645743492992558,3.3355592091878257,1.0958222742561428,104.17233077377405,4.309036411984086,1.6924023740976335,0.9508889476534823,0.8906363120434126,"Database, Application Usage",1
38,dd-1722-D/Long/short,toto_v2_umup_capk1e4,2.3188499348958334,2.3188499348958334,0.4901861979166667,283.4742349728358,1.1940723765980115,0.9146173778744078,10949.341711635658,1.5227770470084692,1.7537397807511874,0.564533749014968,0.5050939454474235,"Database, Application Usage",100
39,dd-1724-D/Long/short,toto_v2_umup_capk1e4,0.6109781087239583,0.6109781087239583,0.22338643391927082,2.062540746282308,0.41542390950520836,0.2532149564051628,57.23827142234676,0.7816508867288249,0.9952150661409999,0.28442051097563326,0.26114707073661103,Infrastructure,100
40,dd-1727-H/Medium/short,toto_v2_umup_capk1e4,7.046303532357949e-06,7.046303532357949e-06,0.0023420083646972976,0.007546554775118766,0.0035280793284376464,0.0035360958717637904,0.46602976854040623,0.002654487433075913,0.003998807556533099,0.003528078765610586,0.004254585041279875,Infrastructure,1
41,dd-1728-D/Long/short,toto_v2_umup_capk1e4,1.0786931355794271,1.0786931355794271,0.6470785140991211,0.9349221909418198,1.6512310028076171,1.2642686570034578,8.139833366066622,1.0386015287777248,1.4758038631393338,0.9194680966682052,0.7386593410799439,Infrastructure,16
42,dd-1730-D/Long/short,toto_v2_umup_capk1e4,2.369628702799479,2.369628702799479,1.0603567504882812,3.5047315438525524,4.83574951171875,1.2587171153282914,33.242827462922655,1.5393598353859566,1.4173392450576645,0.9763053456906958,0.7932611029936383,Infrastructure,5
43,dd-1731-D/Long/short,toto_v2_umup_capk1e4,4.85904216409176,4.85904216409176,0.5967081248536985,7.417071606550578,3.0614581131388574,0.32952715368341556,155.4305851614339,2.204323516204407,1.764431997161398,0.4776299398515391,0.395804144670026,Infrastructure,89
44,dd-1733-D/Long/short,toto_v2_umup_capk1e4,7.183330078125,7.183330078125,0.6501621907552083,7.657155654821324,5.318335127019558,0.6799563474726481,249.4923147374407,2.6801735164210916,2.713914577442004,0.6583471690849154,0.6015567865789561,Infrastructure,100
45,dd-1734-D/Long/short,toto_v2_umup_capk1e4,4.672832743326823,4.672832743326823,1.0145878473917642,7.489643594703384,0.921759033203125,0.9832129741184359,57.525431533862694,2.1616735977771535,2.1831223742521417,1.0246548935801079,0.9413444540569079,Infrastructure,1
46,dd-1737-D/Long/short,toto_v2_umup_capk1e4,1.125882568359375,1.125882568359375,0.7215451049804688,3.064899589995197,5.40235107421875,1.0757493344044389,26.837239539932142,1.0610761369286255,0.9824829017299938,0.6681007175623339,0.539135242776835,Infrastructure,5
47,dd-1738-D/Long/short,toto_v2_umup_capk1e4,2.855510457356771,2.855510457356771,1.3449256896972657,6.138099922969409,1.1516152699788411,0.983652558298121,33.660183197103876,1.6898255700979232,0.9088782690960245,0.7233727282538356,0.5310779295161915,Infrastructure,1
48,dd-1742-D/Long/short,toto_v2_umup_capk1e4,4.383686319986979,4.383686319986979,1.8701288859049479,7.037883713687664,3.660033671061198,1.7341974868861472,20.963943022160013,2.0937254643307415,1.7034993954106903,1.5215764820902509,1.180698960954341,Infrastructure,1
49,dd-1744-D/Long/short,toto_v2_umup_capk1e4,2.827159740306713,2.827159740306713,1.0281888608579282,4.968918800661824,1.1627300121166089,1.1297670913013964,46.82507290837907,1.6814159926403438,1.4812284238603417,0.9057738075916567,0.7749854741083815,Infrastructure,9
50,dd-1746-30T/Short/short,toto_v2_umup_capk1e4,0.7052934880842242,0.7052934880842242,0.5468337075752124,0.7370545300265311,1.3281828227796053,0.6802404898877401,4.822944461791075,0.8398175326130219,0.7765010949682554,0.5056062254101115,0.3962825759121737,Infrastructure,19
51,dd-1748-D/Long/short,toto_v2_umup_capk1e4,8.199600658069055e-05,8.199600658069055e-05,0.008146258195241292,0.062335337579295956,0.011446372667948405,0.011371517469802786,0.503681838494187,0.009055164635758456,0.012686539650212936,0.011413136232408697,0.009800000068785668,Infrastructure,1
52,dd-1750-D/Long/short,toto_v2_umup_capk1e4,6.52159423828125,6.52159423828125,2.1803385416666665,4.556853858322237,0.7418930689493816,1.207773471694694,86.50886549172017,2.553741223828532,0.9814222469578042,0.8379207457375792,0.7660494894137713,Infrastructure,1
53,dd-1755-D/Long/short,toto_v2_umup_capk1e4,0.8178586386083587,0.8178586386083587,0.5969576703823679,1.722827481549194,2.610374984120935,0.8572934817247708,14.830482152299698,0.9043553718579653,0.9725900311765262,0.641998817406748,0.5259847587107465,Infrastructure,82
54,dd-1763-D/Long/short,toto_v2_umup_capk1e4,0.52794312371148,0.52794312371148,0.5221072302924262,1.339721296157042,0.827777099609375,0.8080685773011611,15.604605593270716,0.7265969472214152,0.5303816910237541,0.3811137890919892,0.30964948084810934,Infrastructure,24
55,dd-1771-D/Long/short,toto_v2_umup_capk1e4,1.4851409912109375,1.4851409912109375,0.8391503228081597,2.6536355220904553,7.192325168185764,0.5643678220465624,19.241508354207593,1.2186636087169165,0.7708936518961633,0.5308238074988699,0.4437359232860424,Application Usage,3
56,dd-1781-D/Long/short,toto_v2_umup_capk1e4,2.604405466715495,2.604405466715495,1.2816060384114583,3.867858336718198,0.7817758560180664,0.934209105917822,23.483809162473868,1.613817048712615,0.8974638999448007,0.7127171908012093,0.5755936025312032,"Database, Application Usage",1
57,dd-1783-D/Long/short,toto_v2_umup_capk1e4,0.8033612569173177,0.8033612569173177,0.6993857065836588,2.408201898386278,1.2017997741699218,1.1921530896074264,21.782146249887145,0.8963042211868232,1.0840360822460853,0.845872777816396,0.6606142753449877,Application Usage,2
58,dd-1784-D/Long/short,toto_v2_umup_capk1e4,0.35166635513305666,0.35166635513305666,0.4879158973693848,6.739430283849143,0.37532548904418944,0.31539199916189425,93.41161743217845,0.5930146331525527,0.39740783424780074,0.326976079895078,0.33745445956572456,Application Usage,1
59,dd-1786-D/Long/short,toto_v2_umup_capk1e4,1.2016579945882162,1.2016579945882162,0.8091516494750977,2.4473929406690447,2.3434972127278644,1.242952962841817,14.742565820465986,1.096201621321651,0.9677411763918038,0.714329694384419,0.5336918377375345,"Database, Application Usage",2
60,dd-1787-D/Long/short,toto_v2_umup_capk1e4,11.553238932291666,11.553238932291666,3.2251927693684896,42.77354616580754,2.3282493591308593,1.8101403302681331,523.4437461132683,3.3990055799147587,1.5864880687407916,1.5053608261862574,1.2777897371954083,"Database, Application Usage",1
61,dd-1789-D/Long/short,toto_v2_umup_capk1e4,0.8346132278442383,0.8346132278442383,0.729734738667806,1.735629407656376,1.181042226155599,1.3412520634522613,14.51817398939273,0.9135716873044164,0.9493271764396205,0.7582951930717782,0.6244932520979671,"Database, Application Usage",2
62,dd-1791-D/Long/short,toto_v2_umup_capk1e4,1.2093952178955079,1.2093952178955079,0.8805751164754232,2.2736449898598825,1.003836949666341,1.0892492715940771,11.848944055907932,1.099725064684582,0.9148306938932501,0.7325259473479335,0.5715430093739928,"Database, Application Usage",2
63,dd-1793-D/Long/short,toto_v2_umup_capk1e4,1.4588637034098306,1.4588637034098306,0.8653469721476237,2.0787743105179617,1.8550999959309895,1.078646090543947,26.965642911787715,1.207834302961226,1.6697604452082617,1.1962916949206917,0.9872750493638224,"Database, Application Usage",2
64,dd-1794-D/Long/short,toto_v2_umup_capk1e4,0.7713255564371745,0.7713255564371745,0.6130545298258464,1.3506203079604555,2.854719543457031,0.9744006773224588,12.820053343195116,0.8782514198321426,1.3843853709793934,0.9663562204838358,0.7619426046350722,"Database, Application Usage",1
65,dd-1795-D/Long/short,toto_v2_umup_capk1e4,4.595942687988281,4.595942687988281,1.5856040954589843,3.4427272578411916,1.1710230509440105,1.6677373884200362,25.04047527288408,2.143814984551671,1.342342801823411,0.9928208634693345,0.7981144157582372,"Database, Application Usage",1
66,dd-1796-D/Long/short,toto_v2_umup_capk1e4,2.2362798055013022,2.2362798055013022,1.269849141438802,11.209423121479265,0.6354363759358724,0.8804582707246804,74.7560460802618,1.4954196085050182,0.7842637957567371,0.6659647245757555,0.48032943028506675,"Database, Application Usage",1
67,dd-1797-D/Long/short,toto_v2_umup_capk1e4,2.2362798055013022,2.2362798055013022,1.269849141438802,11.209423121479265,0.6354363759358724,0.8804582707246804,74.7560460802618,1.4954196085050182,0.7842637957567371,0.6659647245757555,0.48032943028506675,"Database, Application Usage",1
68,dd-1799-D/Long/short,toto_v2_umup_capk1e4,1.7896472930908203,1.7896472930908203,1.1036755879720053,2.6148665862653693,0.8329854965209961,1.1948588056548148,18.068286564429446,1.3377769967714426,0.9832468041951157,0.8111856440651909,0.6512846513375472,"Database, Application Usage",2
69,dd-1801-D/Long/short,toto_v2_umup_capk1e4,3.3592239379882813,3.3592239379882813,1.376502227783203,5.371721707033688,1.294225311279297,1.1493951069171486,37.92818712739706,1.8328185774888581,1.265400914629204,0.9503543882736483,0.758759195429271,"Database, Application Usage",1
70,dd-1803-D/Long/short,toto_v2_umup_capk1e4,1.7107833862304687,1.7107833862304687,0.9009405136108398,3.2048468138326034,0.7778362274169922,1.2680072363933461,27.17466699959148,1.3079691839758567,0.8971077947748564,0.6179356266880259,0.4637063973775572,"Database, Application Usage",2
71,dd-1805-D/Long/short,toto_v2_umup_capk1e4,1.2466242472330729,1.2466242472330729,0.9163248062133789,2.232486048162669,0.8950847625732422,1.1954564917048967,23.259982516002477,1.1165232855758418,0.9878327784868214,0.8107091818074533,0.7065553711799235,"Database, Application Usage",2
72,dd-1806-D/Long/short,toto_v2_umup_capk1e4,3.357557169596354,3.357557169596354,1.3762306213378905,5.3711583298957475,1.2879564921061197,1.1493105083918393,37.96333586653188,1.8323638202050252,1.265032415111989,0.9501259124770021,0.7587244682354229,"Database, Application Usage",1
73,dd-1807-D/Long/short,toto_v2_umup_capk1e4,0.8412463506062825,0.8412463506062825,0.7247668584187825,2.140110488807146,0.6184582392374675,0.6677058699807054,20.132422679414482,0.9171948269622341,0.6654171837637477,0.5258123003284044,0.46482296433474546,"Database, Application Usage",2
74,dd-1808-D/Long/short,toto_v2_umup_capk1e4,0.4688495953877767,0.4688495953877767,0.5378153483072917,8.817944402739421,0.2717488606770833,0.27333232943488245,102.5731586857446,0.684725927205752,0.3362594445533389,0.26411368857035916,0.23890302509923078,"Database, Application Usage",1
75,dd-1809-D/Long/short,toto_v2_umup_capk1e4,0.4688495953877767,0.4688495953877767,0.5378153483072917,8.817944402739421,0.2717488606770833,0.27333232943488245,102.5731586857446,0.684725927205752,0.3362594445533389,0.26411368857035916,0.23890302509923078,"Database, Application Usage",1
76,dd-1810-D/Long/short,toto_v2_umup_capk1e4,0.7411273320515951,0.7411273320515951,0.5892604192097982,1.5538856813998196,1.1985580444335937,0.6846536595875808,25.779707525251247,0.8608875257846376,0.6039721784156565,0.4134069647714899,0.38489058130022236,"Database, Application Usage",2
77,dd-1811-D/Long/short,toto_v2_umup_capk1e4,0.20491037368774415,0.20491037368774415,0.3599987030029297,6.141104829689883,0.2551443099975586,0.20586709891612856,104.37918865779214,0.45267027038203445,0.26254795158265376,0.2087986073529041,0.23165447400953904,"Database, Application Usage",1
78,dd-1812-D/Long/short,toto_v2_umup_capk1e4,7.988653564453125,7.988653564453125,2.531732432047526,6.189866825351381,0.7138220469156901,1.1962460948235332,22.850348493383308,2.826420627658439,0.8784355930784049,0.7868481636096585,0.6267268977188597,"Database, Application Usage",1
79,dd-1813-D/Long/short,toto_v2_umup_capk1e4,6.036909484863282,6.036909484863282,2.2309244791666667,5.443981023721448,0.8136680603027344,1.4124408272358864,23.784321067987644,2.4570123086511555,0.9318638123628241,0.846116148026575,0.6534629997964689,"Database, Application Usage",1
80,dd-1815-D/Long/short,toto_v2_umup_capk1e4,0.13598710695902508,0.13598710695902508,0.2877645492553711,4.6179371739433845,0.194937260945638,0.1756364997638312,94.84230345391725,0.36876429729438975,0.2163343767197707,0.16881613773881346,0.21386748447557946,"Database, Application Usage",1
81,dd-1818-H/Medium/short,toto_v2_umup_capk1e4,0.07113630572954814,0.07113630572954814,0.12122944990793864,0.23325519440877004,13.983297983805338,1.235784545715247,3.5929641923408666,0.2667139023927102,0.89299115240444,0.4058912010490134,0.3737584047000855,Networking,2
82,dd-1819-30T/Short/short,toto_v2_umup_capk1e4,0.08824209372202556,0.08824209372202556,0.147163192431132,0.16372963641754848,0.448793888092041,0.3004626232278249,2.0291259968010382,0.29705570811217474,0.5794963362781347,0.287085985961365,0.2685653347614347,Networking,1
83,dd-1821-D/Long/short,toto_v2_umup_capk1e4,1.595795047644413,1.595795047644413,0.6692411018140388,1.5940871818702005,1.7477886777935605,1.0055556231859912,24.771859968274992,1.263247817193607,1.6683984039321815,0.8838810334086898,0.7568198331613825,Database,44
84,dd-1824-D/Long/short,toto_v2_umup_capk1e4,2.269348907470703,2.269348907470703,1.4382911682128907,4.088539839751075,0.8288294474283854,1.4091316933315168,27.217975814980402,1.5064358291911086,0.8168418977792666,0.7798914926452748,0.5207765147541024,Database,1
85,dd-1825-D/Long/short,toto_v2_umup_capk1e4,0.17967750231424967,0.17967750231424967,0.3839639981587728,1.4070028411183266,0.6592993418375651,0.9461111191989938,15.025315912968859,0.4238838311545389,0.7317925655090043,0.6628750110859098,0.6655083622259097,Database,1
86,dd-1828-D/Long/short,toto_v2_umup_capk1e4,1236130.9866666666,1236130.9866666666,45.324140625,181.87260595573724,4.899544270833333,0.7346128675533918,7228.786367238843,1111.8142770564996,24.47676073575189,0.9978178626818629,0.9959845950424344,Database,100
87,dd-1829-D/Long/short,toto_v2_umup_capk1e4,1.5522263844807942,1.5522263844807942,1.0251660664876303,4.5036466737624705,16.39407246907552,1.8338040722852489,52.13769777490531,1.2458837764738708,1.6951826712282585,1.3948682725121866,1.1578632019018593,"Database, Networking",1
88,dd-1832-D/Long/short,toto_v2_umup_capk1e4,1.018755849202474,1.018755849202474,0.651308250427246,1.390115875196915,1.434280014038086,1.2453339294220502,9.899929763535047,1.009334359467899,1.7954968966451441,1.1586070873659693,0.9242994595830795,Infrastructure,1
89,dd-1833-D/Long/short,toto_v2_umup_capk1e4,0.000654794129670835,0.000654794129670835,0.020388414345535576,1.4034520353030557,0.009163119746189491,0.00923006406455801,322.65112131036176,0.025588945458358284,0.011490365526569554,0.009155138249780315,0.05316165500030419,Infrastructure,17
90,dd-1837-D/Long/short,toto_v2_umup_capk1e4,2.4593548487103174,2.4593548487103174,0.8715237087673611,2.7888472025055173,1.4060841393849206,0.9367237380126018,44.052278772588565,1.5682330339303268,1.2966229628963455,0.720580187412729,0.6274830664112994,Infrastructure,84
91,dd-1838-D/Long/short,toto_v2_umup_capk1e4,2.369521321614583,2.369521321614583,0.7277750651041667,2.2911179592098607,1.6129479166666667,0.8004587152795727,35.80610653740354,1.5393249564710445,2.047370387801454,0.9679730787256773,0.8540616412587145,Application Usage,100
92,dd-1840-D/Long/short,toto_v2_umup_capk1e4,47.02396875,47.02396875,0.5306645100911458,2.2791572792147026,1.5061116536458334,0.48040229586693384,80.75634596841357,6.857402478344114,9.528098795380545,0.737338065735293,0.7165517956608648,Application Usage,100
93,dd-1844-D/Long/short,toto_v2_umup_capk1e4,0.0032024999459584554,0.0032024999459584554,0.03669608434041341,0.3024556945554016,0.1252022425333659,0.10368425755007755,4.816800077022339,0.05659063479020584,0.1484818201464983,0.09628274033881318,0.09627533492748205,Application Usage,1
94,dd-1846-D/Long/short,toto_v2_umup_capk1e4,0.5741203943888347,0.5741203943888347,0.6190764745076497,1.0004798908818928,1.0586788813273111,1.2879740936892372,5.5064467807343185,0.7577073276594563,0.9292868963895657,0.7592636821925661,0.5784552758030745,Database,1
95,dd-1857-H/Medium/short,toto_v2_umup_capk1e4,63.59943757233796,63.59943757233796,2.2186881171332464,3.539528320504261,2.093855963812934,1.013857915256458,112.79605324256535,7.974925552777152,3.4777719508388434,0.967543991522082,0.9321803251731888,Infrastructure,9
96,dd-1858-H/Medium/short,toto_v2_umup_capk1e4,189.26706271701389,189.26706271701389,6.078453487820095,8.670670053550886,1.2551774978637695,1.3481144003699217,301.7146440769197,13.757436633218191,2.189437019933359,0.9673597956498975,0.9431785707107431,Infrastructure,3
97,dd-1859-30T/Short/short,toto_v2_umup_capk1e4,58.82377624511719,58.82377624511719,2.18753719329834,3.264881528197296,1.8570229212443035,0.8850310798367357,107.93750865284683,7.669665980022676,3.3095296589995327,0.9439419187540741,0.9198191455139716,Infrastructure,8
98,dd-1860-D/Long/short,toto_v2_umup_capk1e4,0.1520684560139974,0.1520684560139974,0.3361816088358561,1.1969317804442743,0.9071189880371093,1.6264716156089551,10.619722384174496,0.38995955689532397,1.0790127294072278,0.9302098869290201,0.6848150680670532,Infrastructure,1
99,dd-1864-D/Long/short,toto_v2_umup_capk1e4,0.1968559424082438,0.1968559424082438,0.08351097901662191,0.3029593769316767,0.05101366440455119,0.080995427619386,12.01878055190824,0.44368450773972695,1.778074045075206,0.3346718257635933,0.3419926926063914,Application Usage,1
